timestamp,value,classification,date,year,month,day,weekday,month_name,year_month
1970-01-01 00:00:01.625463000,29,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.625549400,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.625635800,28,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.625722200,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.625808600,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.625895000,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.625981400,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.626067800,25,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.626154200,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.626240600,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.626327000,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.626413400,22,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.626499800,15,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.626586200,19,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.626672600,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.626759000,19,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.626845400,10,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.626931800,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.627018200,23,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.627104600,22,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.627191000,27,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.627277400,26,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.627363800,32,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.627450200,50,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.627536600,50,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.627623000,53,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.627709400,60,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.627795800,60,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.627882200,48,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.627968600,48,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.628055000,42,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.628141400,50,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.628227800,52,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.628314200,69,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.628400600,74,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.628487000,65,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.628573400,71,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.628659800,70,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.628746200,70,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.628832600,70,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.628919000,76,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.629005400,71,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.629091800,72,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.629178200,72,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.629264600,73,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.629351000,70,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.629437400,70,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.629523800,78,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.629610200,76,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.629696600,79,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.629783000,79,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.629869400,73,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.629955800,75,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.630042200,71,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.630128600,78,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.630215000,72,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.630301400,73,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.630387800,73,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.630474200,71,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.630560600,74,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.630647000,74,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.630733400,72,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.630819800,73,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.630906200,79,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.630992600,79,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.631079000,47,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.631165400,45,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.631251800,46,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.631338200,31,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.631424600,32,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.631511000,44,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.631597400,30,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.631683800,49,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.631770200,53,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.631856600,48,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.631943000,50,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.632029400,53,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.632115800,50,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.632202200,27,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.632288600,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.632375000,27,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.632461400,33,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.632547800,28,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.632634200,27,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.632720600,26,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.632807000,25,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.632893400,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.632979800,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.633066200,27,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.633152600,54,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.633239000,49,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.633325400,54,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.633411800,59,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.633498200,68,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.633584600,76,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.633671000,74,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.633757400,72,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.633843800,71,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.633930200,71,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.634016600,78,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.634103000,70,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.634189400,70,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.634275800,71,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.634362200,78,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.634448600,79,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.634535000,78,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.634621400,75,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.634707800,82,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.634794200,84,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.634880600,75,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.634967000,74,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.635053400,73,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.635139800,72,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.635226200,76,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.635312600,73,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.635399000,66,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.635485400,70,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.635571800,73,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.635658200,74,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.635744600,74,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.635831000,73,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.635917400,76,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.636003800,73,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.636090200,73,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.636176600,71,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.636263000,73,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.636349400,75,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.636435800,84,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.636522200,75,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.636608600,77,Extreme Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.636695000,74,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.636781400,72,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.636867800,74,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.636954200,72,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.637040600,71,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.637127000,52,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.637213400,54,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.637299800,34,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.637386200,43,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.637472600,49,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.637559000,50,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.637645400,33,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.637731800,42,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.637818200,32,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.637904600,47,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.637991000,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.638077400,27,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.638163800,33,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.638250200,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.638336600,34,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.638423000,32,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.638509400,31,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.638595800,25,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.638682200,18,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.638768600,16,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.638855000,25,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.638941400,28,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.639027800,29,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.639114200,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.639200600,16,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.639287000,27,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.639373400,28,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.639459800,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.639546200,28,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.639632600,29,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.639719000,23,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.639805400,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.639891800,29,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.639978200,25,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.640064600,27,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.640151000,45,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.640237400,34,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.640323800,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.640410200,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.640496600,37,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.640583000,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.640669400,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.640755800,27,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.640842200,22,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.640928600,28,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.641015000,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.641101400,29,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.641187800,29,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.641274200,23,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.641360600,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.641447000,15,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.641533400,18,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.641619800,10,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.641706200,23,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.641792600,23,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.641879000,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.641965400,22,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.642051800,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.642138200,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.642224600,23,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.642311000,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.642397400,22,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.642483800,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.642570200,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.642656600,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.642743000,19,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.642829400,13,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.642915800,11,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.643002200,13,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.643088600,12,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.643175000,23,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.643261400,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.643347800,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.643434200,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.643520600,29,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.643607000,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.643693400,26,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.643779800,28,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.643866200,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.643952600,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.644039000,33,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.644125400,37,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.644211800,45,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.644298200,48,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.644384600,54,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.644471000,50,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.644557400,50,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.644643800,44,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.644730200,44,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.644816600,46,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.644903000,46,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.644989400,51,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.645075800,52,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.645162200,30,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.645248600,25,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.645335000,27,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.645421400,25,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.645507800,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.645594200,25,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.645680600,23,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.645767000,27,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.645853400,26,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.645939800,26,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.646026200,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.646112600,51,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.646199000,52,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.646285400,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.646371800,33,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.646458200,22,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.646544600,22,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.646631000,23,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.646717400,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.646803800,22,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.646890200,28,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.646976600,22,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.647063000,22,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.647149400,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.647235800,23,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.647322200,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.647408600,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.647495000,27,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.647581400,25,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.647667800,28,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.647754200,31,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.647840600,30,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.647927000,26,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.648013400,31,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.648099800,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.648186200,47,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.648272600,51,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.648359000,49,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.648445400,60,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.648531800,56,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.648618200,55,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.648704600,52,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.648791000,50,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.648877400,52,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.648963800,48,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.649050200,52,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.649136600,53,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
